COBERTURA,ID_ENTIDAD,ID_MUNICIPIO,ANIO,MES,ID_HORA,ID_MINUTO,ID_DIA,DIASEMANA,URBANA,SUBURBANA,TIPACCID,AUTOMOVIL,CAMPASAJ,MICROBUS,PASCAMION,OMNIBUS,TRANVIA,CAMIONETA,CAMION,TRACTOR,FERROCARRI,MOTOCICLET,BICICLETA,OTROVEHIC,CAUSAACCI,CAPAROD,SEXO,ALIENTO,CINTURON,ID_EDAD,CONDMUERTO,CONDHERIDO,PASAMUERTO,PASAHERIDO,PEATMUERTO,PEATHERIDO,CICLMUERTO,CICLHERIDO,OTROMUERTO,OTROHERIDO,NEMUERTO,NEHERIDO,CLASACC,ESTATUS
Municipal,2,5,2020,12,18,50,1,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,14,11,2,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,1,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,49,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,20,10,2,Miercoles,Accidente en intersección,Sin accidente en esta zona,Volcadura,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,35,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,23,28,2,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,6,53,3,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,10,30,3,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,20,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,13,15,3,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,33,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,15,32,3,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,16,31,3,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,0,3,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,28,3,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,19,0,3,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,6,53,4,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,10,30,4,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,51,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,13,15,4,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,33,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,18,48,4,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Otra,Pavimentada,Hombre,Se ignora,Se ignora,27,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,10,18,5,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,38,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,16,16,5,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,7,35,6,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,62,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,10,17,6,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,16,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,13,54,6,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,26,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,21,6,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,22,6,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,41,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,20,39,6,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,58,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,1,31,7,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,1,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,36,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,7,5,8,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,3,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,37,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,12,15,8,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,79,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,13,17,8,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,0,0,0,2,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,61,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,16,15,8,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,0,1,0,0,0,0,0,Otra,Pavimentada,Hombre,Se ignora,Se ignora,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,23,8,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,22,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,23,8,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,0,0,0,0,0,0,1,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,22,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,18,24,8,Martes,Accidente en intersección,Sin accidente en esta zona,Salida del camino,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,23,3,8,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,0,59,9,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,0,1,0,0,0,0,0,0,0,0,0,0,0,Falla del vehículo,Pavimentada,Hombre,Se ignora,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,13,30,9,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,65,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,16,3,9,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,Se ignora,Se ignora,42,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,18,9,9,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,47,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,18,9,9,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,47,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,19,19,9,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,63,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,19,19,9,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,63,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,10,53,10,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,0,0,0,2,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,56,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,10,55,10,Jueves,Accidente en intersección,Sin accidente en esta zona,Salida del camino,0,0,0,0,0,0,2,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,36,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,14,18,10,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Mujer,Se ignora,Se ignora,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,20,18,10,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,37,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,8,17,11,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,52,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,8,17,11,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,52,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,16,0,11,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,57,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,18,20,11,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,31,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,21,24,11,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,12,0,12,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,44,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,12,30,12,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con motocicleta,1,0,0,0,0,0,0,0,0,0,1,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,25,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,3,12,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,48,12,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,44,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,48,12,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,44,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,18,26,12,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con peatón (atropellamiento),1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,55,0,0,0,0,0,1,0,0,0,0,0,0,No fatal,Cifras Definitivas
Municipal,2,5,2020,12,6,37,13,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,19,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,6,37,13,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,1,Falla del vehículo,Pavimentada,Hombre,Se ignora,Se ignora,23,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,10,49,13,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,47,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,15,19,13,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,33,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,15,49,13,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,24,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,20,4,13,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,42,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,20,9,13,Domingo,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,28,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,8,17,14,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,29,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,11,5,14,lunes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,21,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,12,25,15,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,3,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,50,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,15,40,15,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,19,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,21,16,15,Martes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,40,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,6,35,16,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,10,8,16,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,27,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,11,0,16,Miercoles,Accidente en intersección,Sin accidente en esta zona,Otro,0,0,0,0,0,0,0,0,1,0,0,0,0,Otra,Pavimentada,Hombre,Se ignora,Se ignora,36,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,13,30,16,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,16,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,15,34,16,Miercoles,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,39,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,2,43,17,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Se fugó,Se ignora,Se ignora,0,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,7,38,17,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,30,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,10,4,17,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,43,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,14,19,17,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,0,1,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,37,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,15,3,17,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,0,0,0,0,0,2,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,45,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,0,17,Jueves,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,2,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,61,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,10,17,18,Viernes,Accidente en intersección,Sin accidente en esta zona,Salida del camino,0,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,19,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,18,50,18,Viernes,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,1,0,0,0,0,1,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,58,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,8,36,19,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,34,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,12,55,19,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con objeto fijo,1,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,70,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,14,20,19,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,0,0,0,0,0,0,1,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,47,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,17,53,19,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,0,0,0,0,0,0,2,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,36,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,19,12,19,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,51,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,19,30,19,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,2,0,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,32,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
Municipal,2,5,2020,12,21,8,19,Sabado,Accidente en intersección,Sin accidente en esta zona,Colisión con vehículo automotor,1,1,0,0,0,0,0,0,0,0,0,0,0,Conductor,Pavimentada,Hombre,Se ignora,Se ignora,46,0,0,0,0,0,0,0,0,0,0,0,0,Sólo daños,Cifras Definitivas
